id,GT,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
s_1174,5,0.75140,0.20000,0.82353,1.00000,1.00000,1.00000,0.21053,0.50000,0.05263,0.00000,0.00000,0.33333,1.00000
s_1175,4,0.37109,0.20000,0.19048,0.90909,0.01595,0.16984,0.04348,0.25000,0.10204,0.11111,0.33333,0.33333,0.20000
s_1176,5,0.64564,0.20000,0.66667,0.92857,0.09141,1.00000,0.17241,0.07143,0.09804,0.07692,0.00000,0.00000,0.00000
s_1177,5,0.39218,0.50000,0.55556,1.00000,0.33333,0.20609,0.14286,0.25000,0.04762,0.33333,0.14286,0.33333,0.00000
s_1178,5,0.62637,0.25000,0.63636,1.00000,1.00000,1.00000,0.27273,0.16667,0.02439,0.00000,0.00000,0.00000,0.00000
s_1179,5,0.58473,0.33333,0.66667,1.00000,0.33333,0.11667,0.09677,0.33333,0.13208,0.20000,0.07692,0.33333,0.00000
s_1180,3,0.75490,0.50000,0.80000,1.00000,1.00000,1.00000,0.26667,0.50000,0.03448,0.14286,0.14286,0.00000,0.00000
s_1181,4,0.39002,0.20000,0.34783,0.27332,0.00000,0.33333,0.03704,0.20000,0.00000,0.09091,0.09091,0.00000,0.00000
s_1182,5,0.62456,0.20000,0.69565,1.00000,0.50000,1.00000,0.21429,0.50000,0.05882,0.09091,0.33333,0.00000,0.20000
s_1183,4,0.39809,0.20000,0.47619,1.00000,1.00000,1.00000,0.21739,0.20000,0.13725,0.16667,0.33333,0.00000,0.00000
s_1184,4,0.48335,0.25000,0.50000,0.19603,0.03590,1.00000,0.06897,0.20000,0.05660,0.09091,0.20000,1.00000,0.00000
s_1185,4,0.55294,0.12500,0.64286,0.09065,1.00000,1.00000,0.12000,0.33333,0.15789,0.15789,0.33333,0.00000,0.33333
s_1186,4,0.72092,0.08333,0.50000,0.25456,0.00000,0.00000,0.11538,0.20000,0.05155,0.03226,0.09091,0.00000,0.00000
s_1187,5,0.74249,0.12500,0.81250,0.24048,1.00000,1.00000,0.24390,0.18387,0.01266,0.00000,0.60000,0.66667,0.00000
s_1188,4,0.51681,0.07692,0.32558,1.00000,0.33333,0.50000,0.04651,0.25000,0.09677,0.18182,0.11111,0.20000,0.00000
s_1189,5,0.54628,0.08333,0.52174,0.30833,0.00000,0.25000,0.09434,0.14286,0.02970,0.03704,0.14286,1.00000,0.00000
s_1190,4,0.42456,0.25000,0.66667,1.00000,1.00000,1.00000,0.18750,1.00000,0.07143,0.00000,0.20000,0.00000,1.00000
s_1191,4,0.23298,1.00000,0.40000,1.00000,0.00000,1.00000,0.10000,1.00000,0.05263,0.00000,0.33333,1.00000,0.33333
s_1192,3,0.67085,0.16667,0.60870,0.19258,0.50000,0.09861,0.16129,0.50000,0.01639,0.05882,0.00000,1.00000,0.00000
s_1193,4,0.60286,0.16667,0.64000,1.00000,0.20000,1.00000,0.13514,0.33333,0.02857,0.09091,0.00000,0.33333,0.14286
s_1194,4,0.26312,0.16667,0.40000,0.17845,1.00000,1.00000,0.07407,0.17845,0.01961,0.09091,0.60000,0.00000,0.14286
s_1195,4,0.59990,0.16667,0.58333,1.00000,0.50000,0.09861,0.12500,0.50000,0.00000,0.11111,0.00000,1.00000,0.00000
s_1196,4,0.54778,0.08333,0.46154,0.24067,0.00000,0.00000,0.12903,0.20000,0.14019,0.06250,0.28571,1.00000,0.00000
s_1197,5,0.49285,0.12500,0.71429,0.28846,0.00000,0.50000,0.13333,0.20000,0.04918,0.14286,0.09091,1.00000,0.00000
s_1198,3,0.27520,0.16389,0.60000,0.12632,0.00000,1.00000,0.10000,1.00000,0.05882,0.33333,0.33333,0.00000,0.00000
s_1199,5,0.65223,0.08333,0.68085,0.15746,0.16667,0.50000,0.16364,0.25000,0.00000,0.00000,0.07692,0.11111,0.11111
s_1200,5,0.73163,0.20000,0.71429,1.00000,0.00000,0.33333,0.20000,0.20000,0.01449,0.09091,0.04762,0.00000,0.33333
s_1201,5,0.57068,0.14286,0.60000,1.00000,1.00000,1.00000,0.20000,0.19716,0.02128,0.00000,0.00000,0.00000,0.00000
s_1202,4,0.55803,0.33333,0.66667,1.00000,0.33333,0.11667,0.08824,0.33333,0.17857,0.20000,0.14286,0.33333,0.00000
s_1203,5,0.48852,0.33333,0.52632,1.00000,0.50000,0.50000,0.16000,0.33333,0.17073,0.33333,0.20000,0.33333,1.00000
s_1204,5,0.60578,0.33333,0.60000,0.17875,0.50000,1.00000,0.28571,0.33333,0.16667,0.20000,0.00000,0.00000,0.00000
s_1205,4,0.82468,0.16667,0.91667,1.00000,0.07083,1.00000,0.32000,1.00000,0.14286,0.14286,0.60000,1.00000,0.11111
s_1206,4,0.31658,0.16667,0.35714,0.22002,0.07841,0.50000,0.02778,0.16667,0.01408,0.14286,0.06667,0.33333,0.00000
s_1207,4,0.57073,0.12500,0.64286,0.28846,0.00000,0.50000,0.09677,0.20000,0.03226,0.14286,0.11111,1.00000,0.14286
s_1208,5,0.58079,0.25000,0.57143,0.24276,1.00000,1.00000,0.19048,0.16667,0.00000,0.00000,0.00000,0.00000,1.00000
s_1209,4,0.27134,0.06563,0.22222,0.28718,0.08333,0.12254,0.00000,0.18651,0.07692,0.14286,0.00000,0.00000,0.20000
s_1210,4,0.50466,1.00000,0.33333,1.00000,0.00000,1.00000,0.04545,0.22229,0.02326,0.50000,0.14286,0.33333,1.00000
s_1211,4,0.50475,0.14286,0.64286,1.00000,0.50000,0.05171,0.20833,0.25000,0.20690,0.33333,0.09091,0.00000,0.00000
s_1212,4,0.31888,0.16389,0.60000,0.12632,0.00000,1.00000,0.15385,1.00000,0.20000,0.33333,0.50000,0.00000,0.00000
s_1213,5,0.34156,0.33333,0.31579,0.12262,0.50000,0.06336,0.04762,0.07778,0.02439,0.14286,0.14286,0.33333,0.00000
s_1214,5,0.58635,0.25000,0.66667,1.00000,0.00000,1.00000,0.26316,0.33333,0.00000,0.14286,0.11111,0.00000,0.33333
s_1215,5,0.52661,0.14286,0.55556,1.00000,1.00000,1.00000,0.17391,0.19716,0.02222,0.16667,0.00000,0.00000,0.00000
s_1216,4,0.62004,0.25000,0.70588,0.15253,1.00000,0.33333,0.15789,0.25000,0.05714,0.00000,0.00000,0.33333,0.00000
s_1217,5,0.38426,0.33333,0.31579,0.12262,0.50000,0.06336,0.04762,0.07778,0.02439,0.14286,0.14286,0.33333,0.00000
s_1218,5,0.61363,0.11111,0.72727,0.32308,1.00000,0.50000,0.20000,0.33333,0.07937,0.10000,0.14286,1.00000,0.00000
s_1219,5,0.60174,0.09091,0.63415,1.00000,0.25000,1.00000,0.11765,0.20000,0.03846,0.00000,0.04762,0.09091,0.60000
s_1220,4,0.20708,0.16667,0.34483,0.22002,0.02674,0.50000,0.03125,0.16667,0.07463,0.07692,0.23077,1.00000,0.14286
s_1221,4,0.73554,0.20000,0.83333,1.00000,0.00000,0.33333,0.31579,0.16667,0.08642,0.12500,0.07692,1.00000,0.11111
s_1222,5,0.36285,0.20000,0.26087,0.18285,0.00000,0.33333,0.00000,0.20000,0.01887,0.09091,0.09091,0.00000,0.00000
s_1223,4,0.48660,0.14286,0.43902,1.00000,0.25000,0.00000,0.11364,0.16667,0.04444,0.00000,0.17647,0.20000,0.20000
s_1224,5,0.39019,0.33333,0.46154,0.29167,0.00000,1.00000,0.04545,0.33333,0.07692,0.00000,0.00000,1.00000,1.00000
s_1225,4,0.54461,0.50000,0.80000,1.00000,1.00000,0.00000,0.05263,0.50000,0.16129,0.00000,0.25000,0.33333,0.00000
s_1226,5,0.85568,0.06667,0.85000,1.00000,0.50000,0.16667,0.20968,0.25000,0.01667,0.02857,0.00000,0.00000,0.33333
s_1227,5,0.26901,0.12500,0.06897,0.25752,0.07974,0.04656,0.00000,0.16667,0.01333,0.00000,0.16667,0.33333,0.20000
s_1228,4,0.63688,0.05000,0.47059,1.00000,0.19643,0.20000,0.10145,0.10000,0.00730,0.04762,0.14286,1.00000,0.09091
s_1229,4,0.60453,0.12500,0.60606,0.19762,1.00000,1.00000,0.13889,0.25000,0.17647,0.04762,0.38462,0.20000,0.20000
s_1230,5,0.44878,0.50000,0.66667,1.00000,0.33333,0.20609,0.23810,0.25000,0.04762,0.33333,0.14286,0.33333,0.00000
s_1231,5,0.93792,0.16667,0.82051,0.00000,1.00000,1.00000,0.25000,1.00000,0.00000,0.02703,0.00000,0.00000,0.00000
s_1232,5,0.69263,0.33333,0.72727,1.00000,0.13773,1.00000,0.27273,1.00000,0.13043,0.20000,0.00000,0.00000,0.00000
s_1233,4,0.48424,0.25000,0.30000,0.00000,0.00000,1.00000,0.00000,0.08214,0.07692,0.14286,0.00000,0.42857,0.00000
s_1234,5,0.55426,0.14286,0.55556,1.00000,0.00000,1.00000,0.11111,0.10417,0.17073,0.27273,0.14286,0.00000,0.00000
s_1235,4,0.53335,0.14286,0.69231,1.00000,0.50000,0.50000,0.33333,0.25000,0.20690,0.33333,0.09091,1.00000,0.00000
s_1236,4,0.49719,1.00000,0.36364,0.28846,0.00000,1.00000,0.04000,0.21894,0.04348,0.33333,0.00000,0.33333,1.00000
s_1237,4,0.55186,0.14286,0.57895,1.00000,0.25000,0.00000,0.13158,0.16667,0.11905,0.11111,0.25000,0.20000,0.50000
s_1238,5,0.59255,0.16667,0.47619,0.27857,0.33333,0.05988,0.07143,0.20000,0.01818,0.07692,0.16667,0.00000,0.00000
s_1239,5,0.32390,0.20000,0.27273,0.22940,0.00000,0.33333,0.00000,0.20000,0.01887,0.09091,0.09091,0.00000,0.00000
s_1240,5,0.75826,0.04762,0.61538,0.22030,0.50000,0.04929,0.14493,0.12500,0.04895,0.06977,0.00000,0.00000,0.11111
s_1241,5,0.77784,0.04762,0.59701,0.22030,0.50000,0.04929,0.15190,0.12500,0.01961,0.00000,0.05882,0.00000,0.00000
s_1242,4,0.30074,0.33333,0.44444,0.58333,0.50000,0.22015,0.11111,0.08333,0.02857,0.00000,0.00000,1.00000,0.33333
s_1243,5,0.50079,0.20000,0.60870,1.00000,1.00000,1.00000,0.19231,1.00000,0.11111,0.11111,0.50000,1.00000,1.00000
s_1244,4,0.59502,0.08333,0.40000,0.24067,0.00000,0.00000,0.12500,0.04768,0.01075,0.03226,0.09091,0.00000,0.00000
s_1245,4,0.43063,0.20000,0.41667,0.90909,0.03333,0.16984,0.03571,0.25000,0.00000,0.09091,0.33333,0.50000,0.20000
s_1246,5,0.33002,0.50000,0.42857,0.24127,0.50000,0.50000,0.07692,0.25000,0.17241,0.20000,0.25000,1.00000,0.00000
s_1247,4,0.45570,0.14286,0.48649,0.19676,0.00000,0.16722,0.00000,0.16667,0.16854,0.15789,0.09091,0.00000,0.14286
s_1248,4,0.35660,0.20000,0.33333,0.20548,0.62500,1.00000,0.03226,0.10573,0.11111,0.16667,0.42857,0.14286,0.00000
s_1249,4,0.37835,0.12500,0.32258,0.00000,0.50000,1.00000,0.03333,0.25000,0.12121,0.00000,0.25000,0.00000,0.25000
s_1250,2,0.39727,0.08333,0.25000,0.22708,0.12114,1.00000,0.07407,0.02695,0.28767,0.26316,0.50000,0.00000,0.60000
s_1251,4,0.54544,0.07692,0.51282,1.00000,0.33333,0.33333,0.17021,0.03755,0.11538,0.18182,0.27273,0.20000,0.00000
s_1252,5,0.68275,1.00000,0.75000,0.91667,1.00000,1.00000,0.11111,1.00000,0.06667,0.00000,0.00000,0.00000,0.00000
s_1253,5,0.61773,0.20000,0.70270,1.00000,0.00000,0.33333,0.26316,0.16667,0.08642,0.12500,0.07692,1.00000,0.00000
s_1254,4,0.58098,0.08333,0.65517,0.07222,0.25000,0.33333,0.14474,0.12500,0.04895,0.03704,0.05263,0.11111,0.20000
s_1255,4,0.37994,0.16667,0.50000,0.28846,1.00000,1.00000,0.06667,1.00000,0.17647,0.14286,0.50000,1.00000,1.00000
s_1256,4,0.68225,0.11111,0.56410,0.10278,0.00000,0.18942,0.20000,0.25000,0.03704,0.00000,0.33333,0.00000,0.20000
s_1257,4,0.37157,0.50000,0.40000,0.24127,0.50000,0.50000,0.07692,0.25000,0.17241,0.20000,0.11111,1.00000,0.00000
s_1258,4,0.67644,0.08333,0.59649,0.10897,0.20000,0.25000,0.07246,0.12500,0.02158,0.03704,0.12500,0.20000,0.12500
s_1259,4,0.72528,0.12500,0.80000,0.31667,1.00000,1.00000,0.23684,0.18387,0.02632,0.04348,0.50000,0.66667,0.00000
s_1260,4,0.44842,1.00000,0.61538,0.14697,0.00000,1.00000,0.00000,0.33095,0.12000,0.20000,0.33333,1.00000,1.00000
s_1261,4,0.59492,0.09091,0.66667,1.00000,0.25000,1.00000,0.13462,0.20000,0.02857,0.00000,0.04762,0.00000,0.33333
s_1262,5,0.48575,0.14286,0.51852,0.28718,0.25000,1.00000,0.10000,1.00000,0.07143,0.00000,0.09091,0.00000,0.33333
s_1263,5,0.44333,0.25000,0.71429,0.25556,1.00000,1.00000,0.11765,0.27879,0.10345,0.00000,0.20000,0.00000,0.00000
s_1264,4,0.31410,0.12500,0.13333,0.25752,0.05564,0.04685,0.02500,0.02018,0.02632,0.05882,0.16667,0.00000,0.20000
s_1265,4,0.42027,1.00000,0.33333,0.32308,0.00000,1.00000,0.00000,0.22652,0.02326,0.33333,0.00000,0.33333,1.00000
s_1266,3,0.35140,0.12500,0.25000,0.11499,0.50000,1.00000,0.00000,0.25000,0.08824,0.00000,0.42857,0.00000,0.00000
s_1267,4,0.69711,0.12500,0.45714,0.83333,1.00000,0.10714,0.13514,0.33333,0.07463,0.04348,0.20000,1.00000,0.33333
s_1268,5,0.40296,0.50000,0.57143,0.21333,0.33333,1.00000,0.13793,0.20000,0.01754,0.00000,0.11111,0.00000,1.00000
s_1269,5,0.46599,0.25000,0.55556,0.12500,0.50000,1.00000,0.14286,0.33333,0.05263,0.00000,0.00000,1.00000,0.00000
s_1270,4,0.34082,0.16389,0.44444,0.12632,0.00000,1.00000,0.08333,1.00000,0.15789,0.33333,0.33333,1.00000,0.00000
s_1271,5,0.60878,0.16667,0.75000,0.28846,1.00000,1.00000,0.14286,1.00000,0.21212,0.00000,0.50000,1.00000,0.33333
s_1272,4,0.53700,0.16667,0.53846,1.00000,0.20000,1.00000,0.10811,0.33333,0.02857,0.00000,0.00000,0.42857,0.00000
s_1273,4,0.71753,0.33333,0.46154,1.00000,0.00000,1.00000,0.20000,0.05048,0.22222,0.20000,0.33333,1.00000,0.00000
s_1274,4,0.68534,0.10000,0.76923,0.10867,0.08139,1.00000,0.14706,0.12048,0.08197,0.00000,0.50000,1.00000,0.00000
s_1275,4,0.25321,0.16389,0.40000,0.12632,0.00000,1.00000,0.09091,1.00000,0.11111,0.33333,0.33333,0.00000,0.00000
s_1276,5,0.45027,0.25000,0.44444,0.12500,0.50000,1.00000,0.08696,0.33333,0.10000,0.00000,0.11111,0.00000,0.33333
s_1277,4,0.60979,0.12500,0.58824,0.19762,1.00000,1.00000,0.15000,0.25000,0.12360,0.00000,0.38462,0.20000,0.20000
s_1278,4,0.61805,0.12500,0.50000,0.24464,0.25000,0.06306,0.05769,0.25000,0.14607,0.11111,0.06667,1.00000,0.33333
s_1279,5,0.32435,0.33333,0.44444,0.00000,0.50000,0.14546,0.10000,0.33333,0.02703,0.00000,0.00000,1.00000,0.14286
s_1280,3,0.60559,0.20000,0.58824,1.00000,0.00000,0.33333,0.18421,0.16667,0.08642,0.00000,0.16667,1.00000,1.00000
s_1281,5,0.48547,0.20000,0.60870,1.00000,1.00000,1.00000,0.18519,1.00000,0.13043,0.11111,0.50000,1.00000,1.00000
s_1282,5,0.75366,0.14286,0.70000,0.14500,1.00000,1.00000,0.16667,0.33333,0.09302,0.15789,0.00000,0.20000,0.09091
s_1283,4,0.66323,0.08333,0.46512,0.24067,1.00000,0.00000,0.09231,0.04875,0.16364,0.09091,0.28571,0.00000,0.33333
s_1284,5,0.37790,0.16667,0.45455,0.17845,1.00000,1.00000,0.09677,0.17845,0.09091,0.00000,0.60000,0.00000,0.00000
s_1285,4,0.44488,0.12500,0.38710,0.22110,0.07108,1.00000,0.06897,0.25000,0.13846,0.11111,0.42857,0.00000,0.42857
s_1286,5,0.74846,0.14286,0.76923,0.14500,1.00000,0.00000,0.19149,0.21667,0.08235,0.15789,0.20000,0.00000,0.00000
s_1287,4,0.57457,0.10000,0.60000,0.24615,0.00000,0.05439,0.00000,0.50000,0.00000,0.03704,0.33333,0.00000,0.00000
s_1288,4,0.49798,0.11111,0.66667,0.15073,1.00000,0.50000,0.10714,0.33333,0.11475,0.15789,0.33333,1.00000,0.14286
s_1289,4,0.34446,0.12500,0.25000,0.25752,0.50000,0.04656,0.04762,0.16667,0.05128,0.05882,0.00000,0.50000,0.00000
s_1290,5,0.71391,0.08333,0.65455,0.13727,0.20000,0.25000,0.10145,0.12500,0.02158,0.00000,0.05882,0.11111,0.07692
s_1291,1,0.00000,0.25000,0.00000,0.00000,1.00000,1.00000,0.00000,1.00000,0.90769,0.71429,1.00000,1.00000,1.00000
s_1292,2,0.23007,0.33333,0.36364,0.18043,1.00000,1.00000,0.00000,0.18397,0.25000,0.50000,0.00000,0.00000,0.33333
s_1293,4,0.70564,0.14286,0.59259,1.00000,0.50000,0.03696,0.18750,0.08105,0.00000,0.05263,0.33333,0.00000,0.00000
s_1294,4,0.44521,0.50000,0.61538,0.21333,0.33333,1.00000,0.16000,0.05656,0.09434,0.07692,0.25000,0.20000,1.00000
s_1295,3,0.38782,0.25000,0.55556,0.19857,0.50000,1.00000,0.11765,0.18431,0.08571,0.09091,0.20000,0.00000,0.33333
s_1296,5,0.53302,0.11111,0.78788,0.28718,1.00000,0.50000,0.15625,0.33333,0.04615,0.00000,0.60000,1.00000,0.00000
s_1297,5,0.81414,0.04762,0.63636,0.22030,0.50000,0.04929,0.16000,0.12500,0.00671,0.00000,0.12500,0.00000,0.00000
s_1298,3,0.55525,0.14286,0.69231,1.00000,0.50000,0.00000,0.29167,0.25000,0.20690,0.45455,0.00000,0.00000,0.33333
s_1299,5,0.77979,0.33333,0.75000,1.00000,0.00000,1.00000,0.33333,0.50000,0.12821,0.09091,0.14286,1.00000,0.00000
s_1300,4,0.32981,0.25000,0.37500,0.12500,0.50000,1.00000,0.05556,0.11111,0.02857,0.00000,0.42857,1.00000,0.00000
s_1301,4,0.65631,0.25000,0.85714,1.00000,1.00000,1.00000,0.25000,1.00000,0.07143,0.00000,0.20000,0.00000,0.00000
s_1302,4,0.50668,0.07692,0.31818,1.00000,0.33333,0.50000,0.04255,0.25000,0.05155,0.18182,0.00000,0.20000,0.00000
s_1303,5,0.79478,0.12500,0.68750,1.00000,0.33333,0.50000,0.24490,0.14286,0.10345,0.18182,0.00000,0.20000,0.00000
s_1304,4,0.64855,0.20000,0.72222,1.00000,0.00000,0.33333,0.30556,0.16667,0.11392,0.20000,0.07692,1.00000,0.00000
s_1305,3,0.57936,0.14286,0.62500,1.00000,0.25000,1.00000,0.18919,1.00000,0.05263,0.16667,0.09091,0.27273,0.09091
s_1306,4,0.77762,0.20000,0.82353,1.00000,1.00000,1.00000,0.21053,0.50000,0.05263,0.00000,0.00000,0.33333,1.00000
s_1307,5,0.67336,0.20000,0.86957,1.00000,0.50000,1.00000,0.27586,0.50000,0.07692,0.09091,0.42857,0.00000,0.20000
s_1308,4,0.53668,0.16667,0.53846,1.00000,0.20000,1.00000,0.11111,0.33333,0.01449,0.00000,0.00000,0.42857,0.00000
s_1309,4,0.56823,0.08333,0.57143,1.00000,0.00000,0.25000,0.09677,0.14286,0.10909,0.03704,0.11111,1.00000,0.23077
s_1310,4,0.38132,0.12500,0.25000,0.32308,0.50000,1.00000,0.03030,0.25000,0.07246,0.05882,0.11111,0.00000,0.25000
s_1311,4,0.70317,0.14286,0.55556,0.14500,0.12256,1.00000,0.11364,1.00000,0.04878,0.11111,0.50000,0.50000,0.09091
s_1312,4,0.38580,0.20000,0.11765,1.00000,0.05000,1.00000,0.00000,0.15875,0.02222,0.00000,0.14286,0.00000,1.00000
s_1313,4,0.65595,0.10000,0.68966,0.25298,1.00000,0.50000,0.11765,0.12714,0.08197,0.13043,0.20000,0.00000,0.00000
s_1314,5,0.80744,0.06667,0.72222,1.00000,0.50000,0.16667,0.18519,0.25000,0.05357,0.09091,0.00000,0.00000,0.00000
s_1315,3,0.55017,0.11111,0.25806,0.10374,1.00000,0.07429,0.02564,0.05833,0.08434,0.17647,0.09091,0.33333,0.00000
s_1316,4,0.42856,0.25000,0.55556,1.00000,0.04535,1.00000,0.15000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
s_1317,5,0.19038,0.33333,0.26667,0.09634,1.00000,1.00000,0.00000,0.16905,0.15385,0.00000,0.33333,1.00000,0.20000
s_1318,5,0.38939,0.14286,0.45714,0.19676,0.00000,0.16722,0.00000,0.16667,0.10843,0.05882,0.00000,0.33333,0.00000
s_1319,4,0.39750,0.14286,0.50000,1.00000,0.50000,0.00000,0.15385,0.25000,0.16667,0.33333,0.09091,0.00000,0.00000
s_1320,5,0.57138,0.33333,0.66667,0.23333,0.13773,1.00000,0.18182,1.00000,0.13043,0.20000,0.00000,0.00000,0.00000
s_1321,5,0.55888,0.14286,0.52632,1.00000,0.00000,1.00000,0.10000,0.10417,0.11628,0.16667,0.14286,0.00000,0.00000
s_1322,5,0.79558,0.20000,0.86957,1.00000,0.50000,1.00000,0.30000,0.50000,0.09434,0.09091,0.42857,0.00000,0.20000
s_1323,4,0.48996,0.14286,0.52941,0.91667,0.00000,0.00000,0.06522,0.16667,0.09756,0.11111,0.25000,0.33333,0.20000
s_1324,4,0.70195,0.12500,0.42105,0.83333,1.00000,0.10714,0.11111,0.33333,0.17333,0.08333,0.25000,1.00000,0.33333
s_1325,5,0.76009,0.12500,0.69231,0.19609,1.00000,1.00000,0.17647,0.10785,0.04348,0.00000,0.50000,0.00000,0.20000
s_1326,5,0.43805,0.50000,0.80000,1.00000,1.00000,0.00000,0.05000,0.50000,0.18750,0.20000,0.25000,0.33333,1.00000
s_1327,3,0.36802,1.00000,0.40000,1.00000,0.00000,1.00000,0.11111,1.00000,0.11111,0.00000,0.33333,1.00000,1.00000
s_1328,5,0.68878,0.33333,0.75000,0.00000,1.00000,1.00000,0.14286,1.00000,0.18182,0.00000,0.00000,0.00000,0.00000
s_1329,4,0.39926,0.25000,0.52632,0.25303,0.08765,1.00000,0.03704,0.25000,0.04000,0.00000,0.16667,0.00000,0.00000
s_1330,5,0.98339,0.12500,0.96000,1.00000,1.00000,1.00000,0.32432,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000
s_1331,4,0.71421,0.12500,0.54545,0.09881,1.00000,0.07937,0.09524,1.00000,0.13889,0.00000,0.20000,1.00000,0.20000
s_1332,4,0.46828,0.05454,0.41379,0.22508,0.50000,0.02571,0.12000,0.06761,0.11111,0.11111,0.42857,0.33333,0.20000
s_1333,4,0.48680,0.14286,0.54054,0.91667,0.00000,0.16722,0.06250,0.16667,0.11905,0.11111,0.09091,0.33333,0.20000
s_1334,4,0.40271,0.11111,0.21277,1.00000,0.25000,0.09524,0.01695,0.14286,0.03333,0.05882,0.04348,0.16667,0.33333
s_1335,3,0.36155,0.25000,0.28571,0.19444,1.00000,0.33333,0.03704,0.25000,0.11864,0.12500,0.20000,0.33333,1.00000
s_1336,5,0.87602,0.20000,0.90000,1.00000,1.00000,1.00000,0.36364,0.50000,0.02439,0.00000,0.00000,0.00000,0.00000
s_1337,4,0.67479,0.12500,0.74074,0.09065,1.00000,1.00000,0.27273,0.33333,0.22222,0.22222,0.33333,0.00000,0.33333
s_1338,5,0.56023,0.33333,0.58824,1.00000,0.20000,0.50000,0.16667,0.20000,0.05455,0.11111,0.20000,0.00000,1.00000
s_1339,5,0.30411,0.50000,0.37500,0.34881,0.33333,0.20609,0.04545,0.25000,0.02326,0.00000,0.14286,0.00000,0.33333
s_1340,5,0.38745,0.16667,0.43478,0.17845,1.00000,1.00000,0.05405,0.14444,0.18033,0.25000,0.33333,0.33333,0.33333
s_1341,5,0.62381,0.16667,0.57143,1.00000,0.33333,0.50000,0.15385,0.20000,0.05660,0.00000,0.07692,0.00000,0.00000
s_1342,4,0.60699,0.16667,0.57143,1.00000,0.33333,0.50000,0.15385,0.20000,0.05660,0.00000,0.07692,0.00000,0.00000
s_1343,4,0.53107,0.14286,0.56410,1.00000,0.25000,1.00000,0.11111,0.16667,0.03297,0.11111,0.11111,0.20000,0.20000
s_1344,4,0.65337,0.05000,0.47059,1.00000,0.19643,0.20000,0.09524,0.10000,0.05344,0.07317,0.20000,1.00000,0.00000
s_1345,5,0.69904,0.33333,0.70000,1.00000,0.50000,1.00000,0.22727,0.33333,0.14286,0.00000,0.00000,0.14286,0.00000
s_1346,5,0.73053,0.14286,0.76923,0.14500,1.00000,0.00000,0.17021,0.33333,0.08235,0.15789,0.00000,0.00000,0.09091
s_1347,5,0.58292,0.16065,0.54545,0.32824,0.50000,1.00000,0.06250,0.25000,0.10714,0.20000,0.00000,0.33333,0.20000
s_1348,5,0.91989,0.12500,0.97143,1.00000,1.00000,1.00000,0.47059,0.33333,0.00000,0.00000,0.00000,0.00000,0.00000
s_1349,5,0.55591,0.20000,0.60870,1.00000,0.62500,1.00000,0.14286,0.50000,0.05882,0.00000,0.42857,0.14286,0.33333
s_1350,4,0.49644,0.20000,0.58333,0.00000,1.00000,1.00000,0.03125,1.00000,0.21569,0.15789,0.50000,1.00000,0.00000
s_1351,5,0.50309,1.00000,0.33333,0.00000,0.00000,1.00000,0.00000,0.21894,0.00000,0.50000,0.33333,0.33333,1.00000
s_1352,5,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,0.28571,1.00000,0.09091,0.00000,0.00000,0.00000,0.00000
s_1353,4,0.68883,0.05000,0.55072,1.00000,0.19643,0.20000,0.11594,0.10000,0.00730,0.07317,0.09091,1.00000,0.09091
s_1354,5,0.22976,0.06563,0.22222,0.22002,0.08333,0.12254,0.00000,0.18651,0.10000,0.14286,0.00000,0.00000,0.20000
s_1355,4,0.63603,0.12500,0.53333,0.24464,0.25000,0.06878,0.06522,0.25000,0.08434,0.05882,0.00000,1.00000,0.33333
s_1356,5,0.36351,0.20000,0.11111,1.00000,0.02381,1.00000,0.00000,0.19136,0.02222,0.00000,0.11111,0.00000,0.00000
s_1357,4,0.50170,0.08333,0.53571,1.00000,0.25000,0.33333,0.10127,0.12500,0.06849,0.10345,0.11111,0.00000,0.20000
s_1358,4,0.58844,0.20000,0.62857,0.26190,0.00000,0.33333,0.13514,0.16667,0.10000,0.05882,0.16667,1.00000,0.25000
s_1359,5,0.66078,0.33333,0.66667,0.10556,0.00000,1.00000,0.08696,0.25000,0.07317,0.00000,0.00000,0.20000,1.00000
s_1360,4,0.40395,0.07692,0.30000,0.21623,0.33333,0.50000,0.05000,0.05121,0.13333,0.13043,0.11111,0.33333,0.33333
s_1361,4,0.40095,0.11111,0.29167,1.00000,0.25000,0.06611,0.03448,0.14286,0.04202,0.00000,0.04348,0.16667,0.14286
s_1362,4,0.46529,1.00000,0.80000,0.12632,0.00000,1.00000,0.25000,1.00000,0.15789,0.50000,0.33333,0.00000,0.00000
s_1363,5,0.56352,0.16065,0.54545,1.00000,0.50000,1.00000,0.12500,0.25000,0.10714,0.20000,0.00000,0.33333,0.20000
s_1364,4,0.43161,1.00000,0.80000,1.00000,1.00000,1.00000,0.11111,1.00000,0.00000,0.20000,0.00000,0.00000,0.00000
s_1365,5,0.39141,0.12500,0.20690,0.25752,0.50000,0.04656,0.05405,0.16667,0.01370,0.05882,0.16667,0.00000,0.20000
s_1366,5,0.87377,0.33333,1.00000,0.00000,1.00000,1.00000,0.15385,1.00000,0.14286,0.00000,0.00000,0.00000,0.00000
